03.07.2018 00:01:27.314,1.49934,1.49734,1.4,1.96
03.07.2018 00:01:28.775,1.49933,1.49733,1.74,2.25
03.07.2018 00:01:30.395,1.49928,1.49728,1.44,1.22
03.07.2018 00:01:31.971,1.4993,1.4973,1.18,2.35
03.07.2018 00:01:33.358,1.49929,1.49729,1.6,1.57
03.07.2018 00:01:34.864,1.49927,1.49727,2.71,1.87
03.07.2018 00:01:36.303,1.49929,1.49729,2.12,2.29
03.07.2018 00:01:37.718,1.49927,1.49727,1.24,2.3
03.07.2018 00:01:39.057,1.49926,1.49726,1.18,2.13
03.07.2018 00:01:40.600,1.49927,1.49727,2.24,1.69
03.07.2018 00:01:41.988,1.49927,1.49727,2.19,2.65
03.07.2018 00:01:43.342,1.49928,1.49728,1.43,1.95
03.07.2018 00:01:44.589,1.49929,1.49729,1.8,2.47
03.07.2018 00:01:45.900,1.4993,1.4973,1.88,1.1
03.07.2018 00:01:47.313,1.49932,1.49732,2.27,1.39
03.07.2018 00:01:48.810,1.49932,1.49732,2.92,2.6
03.07.2018 00:01:50.182,1.49932,1.49732,2.03,1.82
03.07.2018 00:01:51.545,1.49931,1.49731,1.31,2.74
03.07.2018 00:01:52.866,1.49934,1.49734,1.09,1.7
03.07.2018 00:01:54.211,1.49933,1.49733,2.97,2.09
03.07.2018 00:01:55.622,1.49932,1.49732,2,2.59
03.07.2018 00:01:57.053,1.49936,1.49736,1.91,2.81
03.07.2018 00:01:58.574,1.49935,1.49735,2.05,1.23
03.07.2018 00:01:59.922,1.49935,1.49735,2.15,1.16
03.07.2018 00:02:01.151,1.49937,1.49737,1.06,1.76
03.07.2018 00:02:02.541,1.49937,1.49737,2.39,1.06
03.07.2018 00:02:03.899,1.49937,1.49737,2.86,1.68
03.07.2018 00:02:05.433,1.49936,1.49736,1.61,1.31
03.07.2018 00:02:06.845,1.49936,1.49736,2.9,2.94
03.07.2018 00:02:08.375,1.49938,1.49738,1.82,2.79
03.07.2018 00:02:09.727,1.49935,1.49735,2.14,2.45
03.07.2018 00:02:11.190,1.49933,1.49733,2.9,2.36
03.07.2018 00:02:12.567,1.49936,1.49736,2.86,1.36
03.07.2018 00:02:13.783,1.49936,1.49736,1.3,2.48
03.07.2018 00:02:15.384,1.49937,1.49737,2.85,2.08
03.07.2018 00:02:16.854,1.49939,1.49739,1.1,2.11
03.07.2018 00:02:18.252,1.49939,1.49739,2.8,1.26
03.07.2018 00:02:19.588,1.49937,1.49737,1.25,1.87
03.07.2018 00:02:20.991,1.49939,1.49739,1.11,2.05
03.07.2018 00:02:22.223,1.4994,1.4974,2.15,1.1
03.07.2018 00:02:23.689,1.49939,1.49739,1.13,1.47
03.07.2018 00:02:25.128,1.49938,1.49738,1.81,1.06
03.07.2018 00:02:26.515,1.49938,1.49738,1.02,1.47
03.07.2018 00:02:27.851,1.49939,1.49739,1.61,1.33
03.07.2018 00:02:29.353,1.4994,1.4974,2.84,1.41
03.07.2018 00:02:30.843,1.49935,1.49735,1.32,1.12
03.07.2018 00:02:32.255,1.49934,1.49734,2.65,2.22
03.07.2018 00:02:33.590,1.49932,1.49732,2.57,2.77
03.07.2018 00:02:34.944,1.49933,1.49733,2.28,1.89
03.07.2018 00:02:36.414,1.49934,1.49734,1.64,2.46
03.07.2018 00:02:38.009,1.49934,1.49734,1.86,1.9
03.07.2018 00:02:39.270,1.49933,1.49733,1.05,2.9
03.07.2018 00:02:40.962,1.49934,1.49734,2.14,2.16
03.07.2018 00:02:42.390,1.49932,1.49732,2.71,2.61
03.07.2018 00:02:43.809,1.49934,1.49734,2.65,1.81
03.07.2018 00:02:45.125,1.49936,1.49736,1.94,2.78
03.07.2018 00:02:46.573,1.49937,1.49737,2.25,2.48
03.07.2018 00:02:48.137,1.49939,1.49739,2.92,1.99
03.07.2018 00:02:49.523,1.49936,1.49736,1.24,2.36
03.07.2018 00:02:50.993,1.49937,1.49737,2.18,2.69
03.07.2018 00:02:52.318,1.49939,1.49739,2.4,2.2
03.07.2018 00:02:53.724,1.49939,1.49739,2.33,2.05
03.07.2018 00:02:55.083,1.49937,1.49737,2.62,1.02
03.07.2018 00:02:56.611,1.49935,1.49735,2.02,2.07
03.07.2018 00:02:57.982,1.49938,1.49738,2.01,2.86
03.07.2018 00:02:59.303,1.49943,1.49743,2.21,2.98
03.07.2018 00:03:00.641,1.49942,1.49742,1.43,2.19
03.07.2018 00:03:02.018,1.49942,1.49742,1.47,2.55
03.07.2018 00:03:03.292,1.49941,1.49741,2.88,2.79
03.07.2018 00:03:04.624,1.49943,1.49743,2.6,2.95
03.07.2018 00:03:06.006,1.49945,1.49745,2.14,1.86
03.07.2018 00:03:07.240,1.49945,1.49745,1.84,2.46
03.07.2018 00:03:08.545,1.49943,1.49743,2.04,1.19
03.07.2018 00:03:10.097,1.49943,1.49743,2.6,2.12
03.07.2018 00:03:11.651,1.49943,1.49743,1.39,1.75
03.07.2018 00:03:13.031,1.49944,1.49744,2.71,1.88
03.07.2018 00:03:14.485,1.49945,1.49745,2.25,2.78
03.07.2018 00:03:15.882,1.49946,1.49746,1.51,2.06
03.07.2018 00:03:17.205,1.49947,1.49747,2.62,2.1
03.07.2018 00:03:18.491,1.49943,1.49743,2.8,1.2
03.07.2018 00:03:20.054,1.49943,1.49743,2.32,1.94
03.07.2018 00:03:21.509,1.49946,1.49746,1,2.02
03.07.2018 00:03:23.066,1.49946,1.49746,1.77,2.19
03.07.2018 00:03:24.442,1.49944,1.49744,2.55,1.97
03.07.2018 00:03:25.815,1.49944,1.49744,2.02,1.56
03.07.2018 00:03:27.270,1.49943,1.49743,1.99,2.39
03.07.2018 00:03:28.659,1.49944,1.49744,2.59,2.07
03.07.2018 00:03:29.975,1.49945,1.49745,1.85,1.6
03.07.2018 00:03:31.224,1.49944,1.49744,1.59,1.73
03.07.2018 00:03:32.587,1.49944,1.49744,1.72,2.56
03.07.2018 00:03:34.018,1.49945,1.49745,1.66,2.25
03.07.2018 00:03:35.193,1.49944,1.49744,1.01,1.5
03.07.2018 00:03:36.557,1.49944,1.49744,1.87,1.43
03.07.2018 00:03:37.982,1.49947,1.49747,1.87,1.93
03.07.2018 00:03:39.427,1.49948,1.49748,1.34,2.73
03.07.2018 00:03:40.740,1.49949,1.49749,1.74,2.09
03.07.2018 00:03:42.210,1.4995,1.4975,2.71,1.73
03.07.2018 00:03:43.632,1.49948,1.49748,2.99,1.96
03.07.2018 00:03:45.131,1.49947,1.49747,1.84,2.43
03.07.2018 00:03:46.616,1.49947,1.49747,1.35,1.1
03.07.2018 00:03:48.066,1.49944,1.49744,2.78,2.75
03.07.2018 00:03:49.517,1.49949,1.49749,1.47,1.66
03.07.2018 00:03:50.942,1.49949,1.49749,2.85,1.47
03.07.2018 00:03:52.242,1.49948,1.49748,1.51,1.3
03.07.2018 00:03:53.573,1.49947,1.49747,2.67,2.81
03.07.2018 00:03:54.860,1.49946,1.49746,1.44,1.94
03.07.2018 00:03:56.215,1.49946,1.49746,2.57,1.1
03.07.2018 00:03:57.768,1.49948,1.49748,2.5,1.32
03.07.2018 00:03:59.101,1.4995,1.4975,1.35,2.14
03.07.2018 00:04:00.681,1.49953,1.49753,2.68,2.58
03.07.2018 00:04:01.950,1.49952,1.49752,1.16,1.94
03.07.2018 00:04:03.337,1.49951,1.49751,2.45,1.03
03.07.2018 00:04:05.038,1.49953,1.49753,2.4,1.96
03.07.2018 00:04:06.518,1.49951,1.49751,1.9,1.13
03.07.2018 00:04:07.789,1.4995,1.4975,1.7,1.33
03.07.2018 00:04:09.117,1.4995,1.4975,3,1.41
03.07.2018 00:04:10.632,1.49949,1.49749,1.75,1.15
03.07.2018 00:04:12.181,1.4995,1.4975,2.97,2.17
03.07.2018 00:04:13.685,1.49951,1.49751,1.2,1.63
03.07.2018 00:04:15.127,1.49952,1.49752,1.37,1.01
03.07.2018 00:04:16.638,1.49952,1.49752,2.82,1.53
03.07.2018 00:04:18.115,1.49953,1.49753,2.74,1.59
03.07.2018 00:04:19.547,1.49953,1.49753,1.26,2.96
03.07.2018 00:04:21.091,1.49954,1.49754,2.61,2.51
03.07.2018 00:04:22.536,1.49957,1.49757,1.92,2.14
03.07.2018 00:04:24.058,1.49952,1.49752,1.49,2.36
03.07.2018 00:04:25.602,1.49953,1.49753,2.88,1.77
03.07.2018 00:04:27.053,1.49952,1.49752,2.78,2.33
03.07.2018 00:04:28.450,1.49953,1.49753,2.64,1.12
03.07.2018 00:04:29.884,1.49952,1.49752,2.16,1.48
03.07.2018 00:04:31.242,1.49953,1.49753,1.98,2.86
03.07.2018 00:04:32.556,1.49953,1.49753,1.69,2.07
03.07.2018 00:04:33.918,1.49956,1.49756,1.51,2.53
03.07.2018 00:04:35.363,1.49955,1.49755,2.03,1.46
03.07.2018 00:04:36.817,1.49954,1.49754,2.45,1.22
03.07.2018 00:04:38.180,1.49955,1.49755,1.79,1.55
03.07.2018 00:04:39.696,1.49955,1.49755,2.7,1.35
03.07.2018 00:04:41.236,1.49954,1.49754,2.1,2.4
03.07.2018 00:04:42.587,1.49952,1.49752,1.29,2.08
03.07.2018 00:04:43.940,1.49952,1.49752,2.29,1.49
03.07.2018 00:04:45.359,1.49953,1.49753,1.69,2.27
03.07.2018 00:04:46.698,1.4995,1.4975,1.49,1
03.07.2018 00:04:48.197,1.49954,1.49754,1.95,1.96
03.07.2018 00:04:49.552,1.49956,1.49756,1.97,2.19
03.07.2018 00:04:51.035,1.49959,1.49759,1.1,1.41
03.07.2018 00:04:52.506,1.4996,1.4976,1.39,1.72
03.07.2018 00:04:53.994,1.49957,1.49757,1.06,1.29
03.07.2018 00:04:55.398,1.49956,1.49756,1.24,2.39
03.07.2018 00:04:56.917,1.49957,1.49757,2.37,1.4
03.07.2018 00:04:58.287,1.49958,1.49758,2.13,2.77
03.07.2018 00:04:59.725,1.49956,1.49756,1.77,2.3
03.07.2018 00:05:00.933,1.49956,1.49756,1.79,1.04
03.07.2018 00:05:02.312,1.49954,1.49754,1.37,1.28
03.07.2018 00:05:03.616,1.49953,1.49753,2.9,2.05
03.07.2018 00:05:04.977,1.49954,1.49754,2.37,2.45
03.07.2018 00:05:06.446,1.49956,1.49756,2.38,2.54
03.07.2018 00:05:07.856,1.49958,1.49758,2.35,1.07
03.07.2018 00:05:09.284,1.49958,1.49758,2.16,1.23
03.07.2018 00:05:10.571,1.49957,1.49757,2.51,1.23
03.07.2018 00:05:11.977,1.49956,1.49756,1.37,2.74
03.07.2018 00:05:13.401,1.49957,1.49757,1.68,1.08
03.07.2018 00:05:14.761,1.49957,1.49757,2.67,2.41
03.07.2018 00:05:16.065,1.49955,1.49755,1.59,1.4
03.07.2018 00:05:17.594,1.49951,1.49751,2.1,2.34
03.07.2018 00:05:18.971,1.49947,1.49747,1.82,2.58
03.07.2018 00:05:20.438,1.4995,1.4975,2.12,1.59
03.07.2018 00:05:21.777,1.4995,1.4975,1.72,1.45
03.07.2018 00:05:23.058,1.49952,1.49752,2.05,2.05
03.07.2018 00:05:24.611,1.49954,1.49754,2.3,1.63
03.07.2018 00:05:25.994,1.49955,1.49755,2.49,2.97
03.07.2018 00:05:27.244,1.49955,1.49755,1.85,2.2
03.07.2018 00:05:28.487,1.49956,1.49756,2.88,2.76
03.07.2018 00:05:30.000,1.49953,1.49753,1.26,1.82
03.07.2018 00:05:31.534,1.49951,1.49751,1.18,1.34
03.07.2018 00:05:33.027,1.49952,1.49752,1.3,1.89
03.07.2018 00:05:34.422,1.49952,1.49752,2.25,2.07
03.07.2018 00:05:35.642,1.49953,1.49753,1.63,1.84
03.07.2018 00:05:37.163,1.49954,1.49754,2.73,1.12
03.07.2018 00:05:38.522,1.49953,1.49753,2.7,2.8
03.07.2018 00:05:40.084,1.49954,1.49754,1.45,1.88
03.07.2018 00:05:41.625,1.49954,1.49754,2.01,1.46
03.07.2018 00:05:43.134,1.49954,1.49754,1.48,1.03
03.07.2018 00:05:44.546,1.49952,1.49752,2.23,1.07
03.07.2018 00:05:45.929,1.49952,1.49752,2.42,2.72
03.07.2018 00:05:47.211,1.49951,1.49751,2.05,2.56
03.07.2018 00:05:48.678,1.49951,1.49751,2.05,1.87
03.07.2018 00:05:49.996,1.49951,1.49751,2.93,2.61
03.07.2018 00:05:51.318,1.49952,1.49752,1.27,2.36
03.07.2018 00:05:52.776,1.49949,1.49749,2.99,2.3
03.07.2018 00:05:54.240,1.49947,1.49747,1.45,2.16
03.07.2018 00:05:55.548,1.49945,1.49745,2.4,2.48
03.07.2018 00:05:56.973,1.49944,1.49744,1.59,2.05
03.07.2018 00:05:58.341,1.49942,1.49742,1.29,1.88
03.07.2018 00:05:59.823,1.49942,1.49742,1.7,2.47
03.07.2018 00:06:01.190,1.49942,1.49742,1.42,2.44
03.07.2018 00:06:02.571,1.49941,1.49741,2.31,2.26
03.07.2018 00:06:03.832,1.49942,1.49742,1.54,1.53
03.07.2018 00:06:05.363,1.49939,1.49739,1.37,2.37
03.07.2018 00:06:06.778,1.49939,1.49739,2.77,1.5
03.07.2018 00:06:08.219,1.49939,1.49739,1.61,1.7
03.07.2018 00:06:09.824,1.49942,1.49742,2.91,1.94
03.07.2018 00:06:11.064,1.49939,1.49739,1.72,2.21
03.07.2018 00:06:12.663,1.4994,1.4974,1.18,1.18
03.07.2018 00:06:14.211,1.49942,1.49742,1.74,1.95
03.07.2018 00:06:15.645,1.49942,1.49742,1.51,1.43
03.07.2018 00:06:17.054,1.49942,1.49742,2.34,1.95
03.07.2018 00:06:18.479,1.49942,1.49742,1.85,1.99
03.07.2018 00:06:19.859,1.49943,1.49743,1.01,1.35
03.07.2018 00:06:21.246,1.49942,1.49742,1.62,2.82
03.07.2018 00:06:22.570,1.49941,1.49741,2.13,1.77
03.07.2018 00:06:24.053,1.49942,1.49742,2.25,1.71
03.07.2018 00:06:25.483,1.49944,1.49744,1.29,2.79
03.07.2018 00:06:26.903,1.49944,1.49744,2.59,1.52
03.07.2018 00:06:28.267,1.49946,1.49746,2.38,2.78
03.07.2018 00:06:29.649,1.49946,1.49746,2.88,2.22
03.07.2018 00:06:30.800,1.49946,1.49746,2.54,2.79
03.07.2018 00:06:32.258,1.49945,1.49745,2.79,1.01
03.07.2018 00:06:33.672,1.49945,1.49745,1.36,1.41
03.07.2018 00:06:34.888,1.49946,1.49746,2.94,2.39
03.07.2018 00:06:36.258,1.49946,1.49746,1.9,1.5
03.07.2018 00:06:37.524,1.49944,1.49744,2.54,1.97
03.07.2018 00:06:38.897,1.49942,1.49742,2.87,1.23
03.07.2018 00:06:40.212,1.49942,1.49742,2.94,2.97
03.07.2018 00:06:41.464,1.4994,1.4974,1.01,1.53
03.07.2018 00:06:42.997,1.49942,1.49742,1.06,2.54
03.07.2018 00:06:44.399,1.49942,1.49742,1.55,2.62
03.07.2018 00:06:45.779,1.49943,1.49743,1.44,1.21
03.07.2018 00:06:47.204,1.49943,1.49743,1.53,1.1
03.07.2018 00:06:48.548,1.49941,1.49741,2.73,2.62
03.07.2018 00:06:50.002,1.49941,1.49741,1.42,1.58
03.07.2018 00:06:51.190,1.49939,1.49739,1.83,2.16
03.07.2018 00:06:52.587,1.49941,1.49741,2.29,2.35
03.07.2018 00:06:53.923,1.4994,1.4974,1.24,2.3
03.07.2018 00:06:55.304,1.49941,1.49741,1.63,2.73
03.07.2018 00:06:56.822,1.49939,1.49739,1.26,2.28
03.07.2018 00:06:58.249,1.49937,1.49737,1.37,2.56
03.07.2018 00:06:59.677,1.49937,1.49737,2.95,1.44
03.07.2018 00:07:00.953,1.49939,1.49739,2.25,2.59
03.07.2018 00:07:02.468,1.49942,1.49742,2.06,2.29
03.07.2018 00:07:03.908,1.49941,1.49741,2.07,2.2
03.07.2018 00:07:05.236,1.49942,1.49742,2.69,1.47
03.07.2018 00:07:06.663,1.49944,1.49744,1.26,2.61
03.07.2018 00:07:08.111,1.49945,1.49745,2.49,2
03.07.2018 00:07:09.555,1.49946,1.49746,2.53,2.29
03.07.2018 00:07:10.824,1.49946,1.49746,1.59,1.18
03.07.2018 00:07:12.214,1.49945,1.49745,1.36,1.37
03.07.2018 00:07:13.691,1.49942,1.49742,2.53,1.05
03.07.2018 00:07:14.909,1.49942,1.49742,2.67,2.33
03.07.2018 00:07:16.363,1.49941,1.49741,1.19,1.82
03.07.2018 00:07:17.858,1.49942,1.49742,1.19,2.79
03.07.2018 00:07:19.158,1.49941,1.49741,1.15,1.71
03.07.2018 00:07:20.579,1.49942,1.49742,1.9,1.83
03.07.2018 00:07:22.019,1.49942,1.49742,2.96,2.58
03.07.2018 00:07:23.500,1.49943,1.49743,1.76,2.54
03.07.2018 00:07:24.971,1.49941,1.49741,2.8,2.95
03.07.2018 00:07:26.294,1.49941,1.49741,2.28,1.24
03.07.2018 00:07:27.700,1.49941,1.49741,2.6,2.53
03.07.2018 00:07:29.128,1.49941,1.49741,2.06,2.24
03.07.2018 00:07:30.332,1.49941,1.49741,1.06,1.4
03.07.2018 00:07:31.698,1.49938,1.49738,1.41,2.68
03.07.2018 00:07:32.976,1.49938,1.49738,1.32,2.52
03.07.2018 00:07:34.242,1.49937,1.49737,1.5,1.78
03.07.2018 00:07:35.798,1.49935,1.49735,2.76,2.76
03.07.2018 00:07:37.242,1.49935,1.49735,1.08,2.35
03.07.2018 00:07:38.646,1.49933,1.49733,2.65,2.87
03.07.2018 00:07:40.144,1.49933,1.49733,2.07,2.44
03.07.2018 00:07:41.423,1.49933,1.49733,2.6,1.32
03.07.2018 00:07:42.747,1.49932,1.49732,1.11,2.26
03.07.2018 00:07:44.198,1.49935,1.49735,2.67,2.64
03.07.2018 00:07:45.471,1.49936,1.49736,1.9,2.81
03.07.2018 00:07:46.914,1.49934,1.49734,2.66,2.54
03.07.2018 00:07:48.199,1.49937,1.49737,2.41,1.26
03.07.2018 00:07:49.545,1.49934,1.49734,2.13,1.37
03.07.2018 00:07:50.892,1.49933,1.49733,1.87,1.09
03.07.2018 00:07:52.235,1.49933,1.49733,1.32,1.6
03.07.2018 00:07:53.761,1.49933,1.49733,2.4,2.06
03.07.2018 00:07:55.057,1.49931,1.49731,2.45,2.63
03.07.2018 00:07:56.557,1.49931,1.49731,2.7,2.56
03.07.2018 00:07:58.028,1.49933,1.49733,2.05,2.22
03.07.2018 00:07:59.390,1.49933,1.49733,2.51,2.39
03.07.2018 00:08:00.693,1.49931,1.49731,1.34,2.85
03.07.2018 00:08:02.172,1.49932,1.49732,1.8,2.66
03.07.2018 00:08:03.499,1.49929,1.49729,1.03,2.08
03.07.2018 00:08:04.942,1.49929,1.49729,1.06,1.27
03.07.2018 00:08:06.425,1.49929,1.49729,2.54,2.26
03.07.2018 00:08:07.644,1.49927,1.49727,1.57,2.65
03.07.2018 00:08:09.056,1.4993,1.4973,1.28,1.31
03.07.2018 00:08:10.227,1.49929,1.49729,2.92,1.81
03.07.2018 00:08:11.408,1.49929,1.49729,1.39,1.89
03.07.2018 00:08:12.820,1.49929,1.49729,2.85,2.72
03.07.2018 00:08:14.274,1.49933,1.49733,1.9,1.97
03.07.2018 00:08:15.645,1.49932,1.49732,2.71,1.67
03.07.2018 00:08:17.286,1.49931,1.49731,2.63,2.86
03.07.2018 00:08:18.546,1.49929,1.49729,1.47,2.37
03.07.2018 00:08:20.019,1.4993,1.4973,2.96,1.71
03.07.2018 00:08:21.156,1.4993,1.4973,1.51,2.97
03.07.2018 00:08:22.617,1.49927,1.49727,1.39,1.9
03.07.2018 00:08:24.122,1.49925,1.49725,2.06,2.4
03.07.2018 00:08:25.473,1.49924,1.49724,2.31,2.72
03.07.2018 00:08:26.925,1.49922,1.49722,2.06,1.77
03.07.2018 00:08:28.223,1.49922,1.49722,1.48,2.65
03.07.2018 00:08:29.524,1.49919,1.49719,1.67,1.45
03.07.2018 00:08:30.971,1.49918,1.49718,1.84,1.69
03.07.2018 00:08:32.357,1.49917,1.49717,1.21,1.75
03.07.2018 00:08:33.766,1.49921,1.49721,2.22,1.76
03.07.2018 00:08:35.190,1.49924,1.49724,2.94,2.15
03.07.2018 00:08:36.692,1.49923,1.49723,2.97,2.83
03.07.2018 00:08:38.084,1.49923,1.49723,1.59,1.95
03.07.2018 00:08:39.542,1.49923,1.49723,1.36,2.12
03.07.2018 00:08:40.816,1.49925,1.49725,2.78,1.72
03.07.2018 00:08:42.345,1.49929,1.49729,1.16,1.63
03.07.2018 00:08:43.826,1.4993,1.4973,1.1,2.93
03.07.2018 00:08:45.264,1.4993,1.4973,1.31,2.71
03.07.2018 00:08:46.540,1.4993,1.4973,2.13,2.34
03.07.2018 00:08:47.930,1.4993,1.4973,2,2.05
03.07.2018 00:08:49.261,1.49929,1.49729,1.7,1.55
03.07.2018 00:08:50.512,1.49928,1.49728,2.28,2.63
03.07.2018 00:08:51.881,1.49929,1.49729,2.8,1.98
03.07.2018 00:08:53.242,1.49931,1.49731,1.85,2.25
03.07.2018 00:08:54.615,1.49933,1.49733,1.33,1.1
03.07.2018 00:08:55.966,1.49932,1.49732,1.44,2.92
03.07.2018 00:08:57.267,1.49931,1.49731,2.27,2.55
03.07.2018 00:08:58.764,1.4993,1.4973,2.2,1.96
03.07.2018 00:09:00.120,1.49931,1.49731,1.17,2.47
03.07.2018 00:09:01.555,1.4993,1.4973,2.05,2.75
03.07.2018 00:09:03.004,1.49928,1.49728,2.98,1.08
03.07.2018 00:09:04.258,1.49929,1.49729,1.77,1.41
03.07.2018 00:09:05.690,1.49929,1.49729,2.18,2.31
03.07.2018 00:09:07.104,1.49927,1.49727,1.78,1.74
03.07.2018 00:09:08.634,1.49925,1.49725,2.4,2.77
03.07.2018 00:09:09.930,1.49925,1.49725,2.11,1.84
03.07.2018 00:09:11.526,1.49929,1.49729,2.69,1.22
03.07.2018 00:09:12.928,1.49929,1.49729,2.95,1.02
03.07.2018 00:09:14.194,1.49928,1.49728,1.18,2.91
03.07.2018 00:09:15.681,1.49928,1.49728,1.59,2.51
03.07.2018 00:09:17.062,1.49927,1.49727,1.08,1.03
03.07.2018 00:09:18.388,1.49927,1.49727,1.96,2.54
03.07.2018 00:09:19.731,1.49926,1.49726,2.07,1.99
03.07.2018 00:09:21.089,1.49925,1.49725,1.45,1.82
03.07.2018 00:09:22.603,1.49925,1.49725,2.63,2.16
03.07.2018 00:09:23.991,1.49924,1.49724,2.82,1.46
03.07.2018 00:09:25.278,1.49924,1.49724,2.56,2.08
03.07.2018 00:09:26.732,1.49922,1.49722,1.06,2.73
03.07.2018 00:09:28.140,1.4992,1.4972,2.62,1.09
03.07.2018 00:09:29.714,1.49916,1.49716,1.82,1.43
03.07.2018 00:09:31.068,1.49915,1.49715,1,2.54
03.07.2018 00:09:32.386,1.49917,1.49717,2.62,2.39
03.07.2018 00:09:33.842,1.49917,1.49717,2.73,1.53
03.07.2018 00:09:35.245,1.49914,1.49714,1.04,2.43
03.07.2018 00:09:36.478,1.49916,1.49716,1.9,1.38
03.07.2018 00:09:38.003,1.49915,1.49715,2.92,2.11
03.07.2018 00:09:39.254,1.49916,1.49716,2.72,1.27
03.07.2018 00:09:40.620,1.49917,1.49717,1.03,1.79
03.07.2018 00:09:42.117,1.49915,1.49715,2.4,2.95
03.07.2018 00:09:43.517,1.49914,1.49714,1.23,1.34
03.07.2018 00:09:44.960,1.49913,1.49713,2.62,1.8
03.07.2018 00:09:46.516,1.49913,1.49713,1.27,1.74
03.07.2018 00:09:47.825,1.49912,1.49712,1.71,2.08
03.07.2018 00:09:48.915,1.49912,1.49712,1.14,1.6
03.07.2018 00:09:50.313,1.4991,1.4971,1.05,1.87
03.07.2018 00:09:51.548,1.49912,1.49712,2.99,1.62
03.07.2018 00:09:53.000,1.49914,1.49714,2.68,2.98
03.07.2018 00:09:54.511,1.49915,1.49715,1.32,2.22
