Timestamp,Balance,GBPUSD,GBPUSD_PositionType,GBPUSD_Units,Total,Returns,Equity,Drawdown
2018-07-03 00:18:07.090000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:08.476000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:09.812000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:11.234000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:12.526000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:13.991000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:15.317000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:16.619000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:18.117000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:19.325000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:20.664000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:22.087000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:23.523000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:24.894000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:26.301000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:27.731000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:29.214000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:30.625000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:32.051000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:33.434000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:34.841000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:36.307000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:37.447000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:38.888000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:40.359000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:41.843000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:43.277000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:44.750000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:46.227000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:47.768000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:49.093000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:50.297000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:51.748000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:53.202000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:54.645000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:56.216000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:57.732000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:18:59.087000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:00.470000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:01.915000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:03.225000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:04.776000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:06.225000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:07.787000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:09.291000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:10.568000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:11.934000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:13.154000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:14.661000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:16.230000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:17.822000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:19.207000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:20.560000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:21.883000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:23.253000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:24.622000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:25.879000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:27.333000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:28.759000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:29.975000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:31.350000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:32.798000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:34.156000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:35.337000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:36.670000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:38.076000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:39.482000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:40.985000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:42.280000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:43.527000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:44.971000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:46.374000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:47.887000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:49.212000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:50.540000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:51.882000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:53.116000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:54.630000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:55.988000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:57.443000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:19:58.830000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:00.227000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:01.752000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:03.043000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:04.503000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:05.861000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:07.185000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:08.389000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:09.930000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:11.355000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:12.597000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:13.920000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:15.508000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:16.906000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:18.178000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:19.845000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:21.209000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:22.506000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:24.149000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:25.463000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:26.890000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:28.324000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:29.812000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:31.214000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:32.639000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:33.974000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:35.234000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:36.657000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:38.236000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:39.679000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:41.010000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:42.538000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:43.970000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:45.369000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:46.949000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:48.450000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:49.759000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:51.263000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:52.710000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:54.124000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:55.339000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:56.690000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:57.985000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:20:59.157000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:00.612000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:01.918000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:03.164000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:04.696000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:06.128000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:07.582000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:09.125000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:10.592000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:12.052000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:13.504000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:14.673000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:16.098000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:17.590000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:18.980000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:20.302000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:21.754000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:23.223000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:24.720000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:26.013000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:27.530000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:28.880000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:30.301000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:31.779000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:33.194000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:34.554000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:36.120000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:37.513000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:38.967000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:40.127000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:41.543000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:42.933000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:44.130000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:45.388000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:46.801000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:48.220000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:49.620000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:50.951000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:52.490000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:53.987000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:55.252000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:56.764000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:58.136000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:21:59.448000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:00.833000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:02.325000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:03.801000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:05.143000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:06.562000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:07.859000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:09.240000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:10.865000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:12.263000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:13.837000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:15.172000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:16.510000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:17.974000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:19.400000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:20.774000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:22.109000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:23.416000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:24.852000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:26.193000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:27.521000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:29.133000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:30.331000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:31.677000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:33.203000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:34.460000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:35.725000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:37.087000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:38.430000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:39.807000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:40.969000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:42.427000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:43.697000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:45.021000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:46.541000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:47.832000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:49.210000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:50.513000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:52.069000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:53.561000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:54.827000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:56.184000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:57.508000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:22:58.840000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:00.125000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:01.369000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:02.844000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:04.036000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:05.583000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:06.891000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:08.353000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:09.701000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:11.092000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:12.500000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:13.913000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:15.315000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:16.534000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:17.690000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:18.935000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:20.323000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:21.836000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
2018-07-03 00:23:23.193000,100002.48,0.0, 0.00,0.0,100002.48,0.0,1.0000247999999994,0.020002142400000533
